"","logFC","logCPM","LR","PValue","FDR","transcript"
"hsa-miR-30e-3p",0.186899365634516,10.079391176523,0.405276041743551,0.524376991089402,0.785553175840494,"hsa-miR-30e-3p"
"hsa-miR-664a-5p",0.261233072872866,4.29806305121447,0.390811910754668,0.531872935516327,0.793718073001288,"hsa-miR-664a-5p"
"hsa-miR-345-5p",-0.188275500800521,8.44882816853901,0.384238186350224,0.535343713099476,0.795836630967803,"hsa-miR-345-5p"
"hsa-miR-425-3p",-0.226951125256779,6.28237611363569,0.368940929771624,0.54358211879898,0.804999473641238,"hsa-miR-425-3p"
"hsa-miR-151a-3p",-0.176999027191076,12.6887120469974,0.364805735441777,0.545849291525325,0.805283365444205,"hsa-miR-151a-3p"
"hsa-miR-3117-3p",-0.217021866424919,6.66320707479016,0.354534536696064,0.551557394923095,0.810622231932428,"hsa-miR-3117-3p"
"hsa-miR-151a-5p",-0.195847121001604,7.59201971547551,0.341982436126312,0.558687151320078,0.816762077190741,"hsa-miR-151a-5p"
"hsa-miR-330-3p",0.170318992724304,9.50696464944184,0.339799226006158,0.559945135393652,0.816762077190741,"hsa-miR-330-3p"
"hsa-miR-378d",0.216844895250726,5.27031136546909,0.322763492963908,0.569951600771402,0.824931790183316,"hsa-miR-378d"
"hsa-miR-340-3p",0.166112610991227,10.2567620008902,0.319156901839099,0.57211475708818,0.824931790183316,"hsa-miR-340-3p"
"hsa-miR-125b-2-3p",0.19051808756797,7.47569769145693,0.316580709336318,0.573669795778778,0.824931790183316,"hsa-miR-125b-2-3p"
"hsa-miR-192-5p",-0.163712340894587,9.25127669200223,0.315055795208281,0.574594192023282,0.824931790183316,"hsa-miR-192-5p"
"hsa-miR-182-5p",-0.211923381635634,5.55515374592329,0.312456649010243,0.576176585411543,0.824931790183316,"hsa-miR-182-5p"
"hsa-miR-877-5p",0.208076465808389,5.93736727232314,0.301197156482274,0.583132882798624,0.831821906345097,"hsa-miR-877-5p"
"hsa-miR-766-5p",-0.216187236445463,4.72956733335349,0.29255243695698,0.588589492486349,0.83653012118939,"hsa-miR-766-5p"
"hsa-miR-22-3p",-0.155071211212271,11.3010065944644,0.277925365108004,0.598064241100295,0.843340629516103,"hsa-miR-22-3p"
"hsa-miR-125a-5p",-0.154643963448024,13.6040251866297,0.277085348700439,0.59861797712328,0.843340629516103,"hsa-miR-125a-5p"
"hsa-miR-25-3p",0.153645434743756,11.1193672463866,0.272463648439569,0.601683903665883,0.843340629516103,"hsa-miR-25-3p"
"hsa-miR-194-5p",0.178093607226873,7.40752237524064,0.271876669838167,0.602075655608145,0.843340629516103,"hsa-miR-194-5p"
"hsa-miR-1296-5p",0.154727194946566,8.59017827725405,0.267827604747525,0.604792770016827,0.844099261750104,"hsa-miR-1296-5p"
"hsa-miR-151b",-0.198531366407276,5.04359056677791,0.263357174915996,0.607823055160557,0.845287976352316,"hsa-miR-151b"
"hsa-miR-1843",-0.172492359102464,7.39429418905779,0.253683888059468,0.614493000810066,0.851511729693949,"hsa-miR-1843"
"hsa-miR-339-3p",0.157148953549834,8.10011213512644,0.247590496936531,0.618776815920042,0.853417232457797,"hsa-miR-339-3p"
"hsa-miR-576-3p",-0.198388622951297,4.61844817791982,0.245492247544167,0.620267163796646,0.853417232457797,"hsa-miR-576-3p"
"hsa-miR-181d-5p",0.142410877686337,10.9336488145336,0.233678270642537,0.628809757834803,0.862113731589765,"hsa-miR-181d-5p"
"hsa-miR-629-5p",-0.148492696955713,8.13132802410492,0.222716313579291,0.636977972448222,0.867853633261969,"hsa-miR-629-5p"
"hsa-miR-105-3p",0.179325865068628,5.32171588684501,0.222066542513041,0.637469807937271,0.867853633261969,"hsa-miR-105-3p"
"hsa-miR-135a-2-3p",0.162024969636172,7.13775708237312,0.211509145939912,0.645587113721567,0.875831468964923,"hsa-miR-135a-2-3p"
"hsa-miR-378c",0.173169190330713,5.7852414554949,0.208494806217464,0.64794972596891,0.875973845560756,"hsa-miR-378c"
"hsa-miR-30c-1-3p",0.185778064206759,4.33634430867582,0.202053128825113,0.653068698579371,0.879740711861344,"hsa-miR-30c-1-3p"
"hsa-miR-1251-5p",-0.149786636761723,7.56829999933893,0.199319375874485,0.655270787958579,0.879740711861344,"hsa-miR-1251-5p"
"hsa-miR-6511a-3p",0.195739739765568,3.90196789231533,0.194868175990348,0.658895389409695,0.881556589968833,"hsa-miR-6511a-3p"
"hsa-miR-181a-2-3p",0.127593971782029,10.0132003109827,0.189127841240804,0.663643501025353,0.883811630703817,"hsa-miR-181a-2-3p"
"hsa-miR-365a-3p",-0.161687666137316,6.09287082569408,0.182333896165427,0.669375151865797,0.883811630703817,"hsa-miR-365a-3p"
"hsa-miR-365b-3p",-0.161687666137316,6.09287082569408,0.182333896165427,0.669375151865797,0.883811630703817,"hsa-miR-365b-3p"
"hsa-miR-29a-3p",0.124355678102853,9.22945564318557,0.181962239380936,0.669692318110624,0.883811630703817,"hsa-miR-29a-3p"
"hsa-miR-106b-3p",0.12301448695895,9.24331191218267,0.177997045547482,0.673100228464998,0.884308368849511,"hsa-miR-106b-3p"
"hsa-miR-1275",-0.162654739879156,4.99933524070747,0.173648105655641,0.676889765254551,0.884308368849511,"hsa-miR-1275"
"hsa-miR-105-5p",-0.122350151755023,11.6906087677371,0.173629441272311,0.676906148320373,0.884308368849511,"hsa-miR-105-5p"
"hsa-miR-574-3p",0.152316009252551,5.675842193535,0.161439093425249,0.687835019986831,0.895570428707686,"hsa-miR-574-3p"
"hsa-miR-760",0.120426756518618,8.23341335766356,0.149604854844685,0.69891325946142,0.905460780424544,"hsa-miR-760"
"hsa-miR-93-3p",0.145470962099722,5.28323668907809,0.145989682088753,0.702397604287532,0.905460780424544,"hsa-miR-93-3p"
"hsa-miR-619-5p",0.174764908529703,3.63771400035867,0.145954038085033,0.702432203370587,0.905460780424544,"hsa-miR-619-5p"
"hsa-miR-30d-5p",0.109835016086652,13.9678131555115,0.139512553231754,0.708766081929054,0.909854975608359,"hsa-miR-30d-5p"
"hsa-miR-615-3p",-0.109428331466659,10.8201203195355,0.137747075493138,0.710531076312713,0.909854975608359,"hsa-miR-615-3p"
"hsa-miR-4488",-0.143532987328425,4.73217536799296,0.130403242252533,0.718014309434065,0.911056584981686,"hsa-miR-4488"
"hsa-miR-2113",-0.160515666463207,3.78845895326598,0.126107641191405,0.722502408164349,0.911056584981686,"hsa-miR-2113"
"hsa-miR-1250-5p",0.130812212685972,6.43081756604846,0.125207301704007,0.723453969508669,0.911056584981686,"hsa-miR-1250-5p"
"hsa-miR-33a-5p",0.158265695622111,3.7766559768033,0.122920285531791,0.725888536221585,0.911056584981686,"hsa-miR-33a-5p"
"hsa-miR-219a-1-3p",-0.138158462488954,4.48358232548357,0.116394021030571,0.732978858582318,0.911056584981686,"hsa-miR-219a-1-3p"
"hsa-miR-128-1-5p",0.150280568555991,3.95684176667442,0.115824887715096,0.73360760827759,0.911056584981686,"hsa-miR-128-1-5p"
"hsa-miR-149-5p",-0.0992211375915649,11.291297182873,0.113798389840618,0.735860481745438,0.911056584981686,"hsa-miR-149-5p"
"hsa-miR-597-3p",-0.139678244039487,4.3463562734836,0.113640042223491,0.736037456322881,0.911056584981686,"hsa-miR-597-3p"
"hsa-miR-185-3p",0.130966509559007,4.97241315331453,0.113418832416699,0.736284917828597,0.911056584981686,"hsa-miR-185-3p"
"hsa-miR-324-5p",-0.132826041464033,4.68868179743741,0.111226785676238,0.73875175729428,0.911056584981686,"hsa-miR-324-5p"
"hsa-miR-26b-5p",0.0977702174463744,11.0615180567266,0.110299657608384,0.739803237502286,0.911056584981686,"hsa-miR-26b-5p"
"hsa-miR-30c-5p",0.0965973970650026,12.7584691459943,0.108663522375636,0.741670856805135,0.911056584981686,"hsa-miR-30c-5p"
"hsa-miR-203a-3p",0.124915650252542,5.38739287755508,0.108381338114764,0.741994538284053,0.911056584981686,"hsa-miR-203a-3p"
"hsa-miR-651-5p",0.123392756240944,5.29607445959201,0.10564870161204,0.745153475989422,0.912049049476012,"hsa-miR-651-5p"
"hsa-miR-138-1-3p",0.133031241885254,4.1599931192637,0.097983265310313,0.754263349804929,0.918833145574939,"hsa-miR-138-1-3p"
"hsa-miR-30e-5p",0.0917838599121381,10.8692939431439,0.0970225270829204,0.755432405769087,0.918833145574939,"hsa-miR-30e-5p"
"hsa-miR-3177-3p",-0.116743420725478,5.55376462122775,0.0938451049778779,0.759344656610386,0.920705396140093,"hsa-miR-3177-3p"
"hsa-miR-15b-5p",-0.111478271362579,6.01431393115637,0.087005470799165,0.768019166966852,0.92352342763829,"hsa-miR-15b-5p"
"hsa-miR-26a-5p",0.0853310728840795,15.6318800500522,0.0842076148209507,0.771674341154049,0.92352342763829,"hsa-miR-26a-5p"
"hsa-miR-140-5p",-0.0891033496909759,8.28135309377745,0.082910787663792,0.773390880771202,0.92352342763829,"hsa-miR-140-5p"
"hsa-miR-590-3p",0.118991188062925,4.23669738483369,0.0807333682470261,0.776306022162649,0.92352342763829,"hsa-miR-590-3p"
"hsa-miR-29c-5p",0.113998441423951,4.44304508205945,0.0788993507866897,0.778794554189421,0.92352342763829,"hsa-miR-29c-5p"
"hsa-miR-125b-1-3p",0.0814567365542385,8.89760053672895,0.0783636425713023,0.779527321611716,0.92352342763829,"hsa-miR-125b-1-3p"
"hsa-miR-148b-3p",0.0819000548850971,11.7137662217015,0.0778366858201878,0.780250758219324,0.92352342763829,"hsa-miR-148b-3p"
"hsa-miR-767-5p",-0.0803099206597914,9.75341626961119,0.0752581786372843,0.783829309552767,0.92352342763829,"hsa-miR-767-5p"
"hsa-miR-548k",0.122656377971664,3.77122721295896,0.073991407933311,0.785611548996678,0.92352342763829,"hsa-miR-548k"
"hsa-miR-378a-3p",-0.0792015737403934,9.27560663785225,0.0737301998086224,0.785981080305878,0.92352342763829,"hsa-miR-378a-3p"
"hsa-miR-1303",0.104160648811373,4.98157517342267,0.0721725913474818,0.788199362872821,0.92352342763829,"hsa-miR-1303"
"hsa-miR-12136",0.109018506856406,4.43713730892911,0.0707614036816686,0.790231386535856,0.92352342763829,"hsa-miR-12136"
"hsa-miR-28-5p",-0.0839636300471115,7.990974812625,0.0689496406339201,0.792872285144651,0.923827167075449,"hsa-miR-28-5p"
"hsa-miR-670-3p",0.111247996180758,4.03698585810777,0.0652360156028289,0.798403806051868,0.92748705613211,"hsa-miR-670-3p"
"hsa-miR-1301-3p",-0.0817935989221005,7.80791791011048,0.0626463835452924,0.802361081928164,0.929301790412321,"hsa-miR-1301-3p"
"hsa-miR-28-3p",-0.0704101983476796,9.37635719357368,0.0581769816671667,0.809400847244151,0.931348951517339,"hsa-miR-28-3p"
"hsa-let-7a-5p",-0.0696460950565335,8.87686374307554,0.0573456628420246,0.810741509333253,0.931348951517339,"hsa-let-7a-5p"
"hsa-miR-125a-3p",0.0926788384784361,4.86593527766433,0.0562181560263475,0.812576355969633,0.931348951517339,"hsa-miR-125a-3p"
"hsa-miR-32-5p",-0.0842632312954281,6.80933850779737,0.0544820005811357,0.815440100656847,0.931348951517339,"hsa-miR-32-5p"
"hsa-miR-17-5p",0.0682906943333977,10.4949637274889,0.0537429061764527,0.81667381218726,0.931348951517339,"hsa-miR-17-5p"
"hsa-miR-3615",-0.0858610383940754,6.27631347378524,0.0526403761818077,0.818530908421167,0.931348951517339,"hsa-miR-3615"
"hsa-miR-2682-5p",0.0767037109225342,7.37251923437985,0.0500340069084926,0.823004109784315,0.93363948561435,"hsa-miR-2682-5p"
"hsa-miR-301a-3p",0.0967876277845915,3.96124868461188,0.0486911889726782,0.825356555581758,0.93363948561435,"hsa-miR-301a-3p"
"hsa-miR-135b-5p",0.0639543440406503,11.1870630711326,0.0472573425627729,0.827906340645274,0.933801337704553,"hsa-miR-135b-5p"
"hsa-miR-331-5p",0.0733056712217215,7.29617801528301,0.0448766632307274,0.83223098162719,0.935958321366231,"hsa-miR-331-5p"
"hsa-miR-17-3p",-0.0910125180506751,3.77394690917087,0.0409447752589411,0.839644557362688,0.937951364865052,"hsa-miR-17-3p"
"hsa-miR-95-3p",0.0589986807585601,12.6376742294794,0.0405670533124054,0.840375929023916,0.937951364865052,"hsa-miR-95-3p"
"hsa-miR-301b-3p",-0.0741189264021986,6.42771281603873,0.0401152825092934,0.841255347868655,0.937951364865052,"hsa-miR-301b-3p"
"hsa-miR-30a-3p",0.0561019526107063,8.75397573619562,0.0365108101490811,0.84846446698932,0.941846873284755,"hsa-miR-30a-3p"
"hsa-miR-6505-5p",0.0858461981208064,3.81145084315276,0.0359570875771054,0.849604138272331,0.941846873284755,"hsa-miR-6505-5p"
"hsa-miR-99a-5p",0.0542387628013663,14.2226509975002,0.0339771824674244,0.853755360248916,0.943752364035838,"hsa-miR-99a-5p"
"hsa-miR-24-1-5p",0.0732383461608203,4.22704920907605,0.0301602931701477,0.862127023577331,0.947627766355836,"hsa-miR-24-1-5p"
"hsa-miR-30a-5p",-0.0510836813777166,11.1893201541034,0.0301519603827671,0.86214588021549,0.947627766355836,"hsa-miR-30a-5p"
"hsa-miR-191-5p",-0.0492752079587931,13.1598047703159,0.0282165425554126,0.866600740981197,0.948136295671074,"hsa-miR-191-5p"
"hsa-miR-148b-5p",-0.063193953863467,5.1901085697226,0.027258645467958,0.868863758281537,0.948136295671074,"hsa-miR-148b-5p"
"hsa-miR-628-3p",0.0646974956161745,4.56408730014728,0.0257479421571776,0.872517426458236,0.948136295671074,"hsa-miR-628-3p"
"hsa-miR-331-3p",-0.0559534046859224,6.97477328691279,0.0244889517805552,0.875647224858431,0.948136295671074,"hsa-miR-331-3p"
"hsa-miR-708-5p",-0.0457615268184628,10.7223351859946,0.0240875446291682,0.876662366672372,0.948136295671074,"hsa-miR-708-5p"
"hsa-miR-1179",-0.0705952403211419,3.60375591981975,0.0228963737159793,0.87972686061916,0.948136295671074,"hsa-miR-1179"
"hsa-miR-1285-3p",0.0616543564415686,4.50261590720582,0.0228797577497875,0.879770177886017,0.948136295671074,"hsa-miR-1285-3p"
"hsa-miR-1307-3p",-0.0424107816016011,10.5293826491043,0.0207029274439812,0.885591186793602,0.948136295671074,"hsa-miR-1307-3p"
"hsa-miR-22-5p",0.0484166682112443,7.46256193158194,0.0203153835356554,0.886659770378012,0.948136295671074,"hsa-miR-22-5p"
"hsa-miR-338-3p",-0.0550212598183334,4.91393509113763,0.0197524688274022,0.88823060395559,0.948136295671074,"hsa-miR-338-3p"
"hsa-miR-19a-3p",0.054292288290369,4.9626931121061,0.0193074436671701,0.889488689753275,0.948136295671074,"hsa-miR-19a-3p"
"hsa-miR-2355-3p",-0.0535070524060331,4.73385843029318,0.0181599979548857,0.892802394356934,0.949061175371207,"hsa-miR-2355-3p"
"hsa-miR-185-5p",0.0382211806981147,9.21814858918453,0.0171922439726657,0.895681014801821,0.949519764325428,"hsa-miR-185-5p"
"hsa-miR-18a-3p",-0.0445555998570445,5.13542446020529,0.0135212705652448,0.907429844607615,0.958274474904461,"hsa-miR-18a-3p"
"hsa-miR-664a-3p",0.0432149563715052,5.69300195831231,0.0130994368372663,0.90887888341454,0.958274474904461,"hsa-miR-664a-3p"
"hsa-miR-335-5p",-0.0359054130310129,7.57295722209854,0.0114807891950406,0.914671215064299,0.961768106896878,"hsa-miR-335-5p"
"hsa-miR-1291",-0.0402928919770949,3.82816196896564,0.00808412424280247,0.928357337394632,0.964417576378448,"hsa-miR-1291"
"hsa-miR-30b-3p",0.0361449291076267,4.50123308409438,0.00777915294602094,0.929718109549631,0.964417576378448,"hsa-miR-30b-3p"
"hsa-miR-598-3p",0.0252287984169534,9.97491620327553,0.00740502024396861,0.931424740794297,0.964417576378448,"hsa-miR-598-3p"
"hsa-miR-190a-5p",-0.0355056253668537,4.05777964522316,0.00669081758408208,0.934807809368815,0.964417576378448,"hsa-miR-190a-5p"
"hsa-miR-1271-5p",0.0278838135629424,7.31061789457394,0.0065137794956226,0.935674183207407,0.964417576378448,"hsa-miR-1271-5p"
"hsa-miR-216b-3p",0.0246210667202305,8.27772067210977,0.00633035640858104,0.936584396557857,0.964417576378448,"hsa-miR-216b-3p"
"hsa-miR-3943",0.0348480369943221,3.784699372852,0.0058739818489788,0.938908420322455,0.964417576378448,"hsa-miR-3943"
"hsa-miR-217-3p",-0.0290050777077341,5.22642108677918,0.00577819807371505,0.939407594356825,0.964417576378448,"hsa-miR-217-3p"
"hsa-miR-135b-3p",-0.0287965395146808,5.37089458838329,0.00574883459176445,0.939561453275911,0.964417576378448,"hsa-miR-135b-3p"
"hsa-miR-551a",-0.020755726019128,4.78310719711769,0.00275366962880152,0.958149880914558,0.980902780461342,"hsa-miR-551a"
"hsa-miR-671-3p",0.0168624237680293,5.43551427289698,0.00192302592098059,0.965022122276987,0.985338377482818,"hsa-miR-671-3p"
"hsa-miR-769-5p",0.00880598218136931,11.2546214582124,0.000896581455606338,0.976112536052835,0.9902046910176,"hsa-miR-769-5p"
"hsa-miR-326",-0.0119501975921019,4.60630071708837,0.000863236025065106,0.976560822918206,0.9902046910176,"hsa-miR-326"
"hsa-miR-1343-3p",-0.0104202093249585,3.91189912389544,0.000596020022156196,0.980522763104763,0.9902046910176,"hsa-miR-1343-3p"
"hsa-miR-598-5p",0.00813583232129338,4.30122262806667,0.000352511278783219,0.985020371081291,0.9902046910176,"hsa-miR-598-5p"
"hsa-miR-1276",-0.00885153950946084,3.67487674040942,0.000334488498026531,0.985408281420254,0.9902046910176,"hsa-miR-1276"
"hsa-miR-3158-3p",0.00672829090206003,4.21868763238441,0.000243208083578139,0.987557390809745,0.9902046910176,"hsa-miR-3158-3p"
"hsa-miR-3074-5p",0.00586985375071343,5.68076832109984,0.000239499373528407,0.987652617071679,0.9902046910176,"hsa-miR-3074-5p"
"hsa-miR-3200-3p",-0.00379891995023305,6.86971538374707,0.000111276570197605,0.99158345455579,0.99158345455579,"hsa-miR-3200-3p"
